scope,server,iter,event,test_id,suite_id,process_lifetime_ms,shutdown_latency_ms,signaled_with,killed_by_timeout,pid
process,echo_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316332
process,echo_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316332
process,echo_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316332
process,echo_server,5,shutdown_all,,,13.252,1.191,SIGTERM,0,3316332
process,echo_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316334
process,echo_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316334
process,echo_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316334
process,echo_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316334
process,echo_server,5,shutdown_all,,,14.303,1.234,SIGTERM,0,3316334
process,rf_mcp_substitute,1,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316513
process,rf_mcp_substitute,1,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316513
process,rf_mcp_substitute,1,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316513
process,rf_mcp_substitute,1,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316513
process,rf_mcp_substitute,1,shutdown_all,,,25.747,4.849,SIGTERM,0,3316513
process,rf_mcp_substitute,1,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316512
process,rf_mcp_substitute,1,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316512
process,rf_mcp_substitute,1,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316512
process,rf_mcp_substitute,1,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316512
process,rf_mcp_substitute,1,shutdown_all,,,13.688,1.175,SIGTERM,0,3316512
process,rf_mcp_substitute,1,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316511
process,rf_mcp_substitute,1,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316511
process,rf_mcp_substitute,1,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316511
process,rf_mcp_substitute,1,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316511
process,rf_mcp_substitute,1,shutdown_all,,,13.141,1.183,SIGTERM,0,3316511
process,rf_mcp_substitute,1,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316514
process,rf_mcp_substitute,1,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316514
process,rf_mcp_substitute,1,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316514
process,rf_mcp_substitute,1,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316514
process,rf_mcp_substitute,1,shutdown_all,,,23.317,1.145,SIGTERM,0,3316514
process,rf_mcp_substitute,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316653
process,rf_mcp_substitute,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316653
process,rf_mcp_substitute,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316653
process,rf_mcp_substitute,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316653
process,rf_mcp_substitute,2,shutdown_all,,,10.755,1.150,SIGTERM,0,3316653
process,rf_mcp_substitute,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316654
process,rf_mcp_substitute,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316654
process,rf_mcp_substitute,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316654
process,rf_mcp_substitute,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316654
process,rf_mcp_substitute,2,shutdown_all,,,12.851,2.042,SIGTERM,0,3316654
process,rf_mcp_substitute,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316652
process,rf_mcp_substitute,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316652
process,rf_mcp_substitute,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316652
process,rf_mcp_substitute,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316652
process,rf_mcp_substitute,2,shutdown_all,,,11.720,1.174,SIGTERM,0,3316652
process,rf_mcp_substitute,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316655
process,rf_mcp_substitute,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316655
process,rf_mcp_substitute,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316655
process,rf_mcp_substitute,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316655
process,rf_mcp_substitute,2,shutdown_all,,,12.982,1.201,SIGTERM,0,3316655
process,rf_mcp_substitute,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316757
process,rf_mcp_substitute,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316757
process,rf_mcp_substitute,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316757
process,rf_mcp_substitute,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316757
process,rf_mcp_substitute,3,shutdown_all,,,12.499,1.197,SIGTERM,0,3316757
process,rf_mcp_substitute,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316760
process,rf_mcp_substitute,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316760
process,rf_mcp_substitute,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316760
process,rf_mcp_substitute,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316760
process,rf_mcp_substitute,3,shutdown_all,,,13.932,1.232,SIGTERM,0,3316760
process,rf_mcp_substitute,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316759
process,rf_mcp_substitute,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316759
process,rf_mcp_substitute,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316759
process,rf_mcp_substitute,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316759
process,rf_mcp_substitute,3,shutdown_all,,,14.585,1.189,SIGTERM,0,3316759
process,rf_mcp_substitute,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316758
process,rf_mcp_substitute,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316758
process,rf_mcp_substitute,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316758
process,rf_mcp_substitute,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316758
process,rf_mcp_substitute,3,shutdown_all,,,14.660,1.187,SIGTERM,0,3316758
process,rf_mcp_substitute,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316864
process,rf_mcp_substitute,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316864
process,rf_mcp_substitute,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316864
process,rf_mcp_substitute,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316864
process,rf_mcp_substitute,4,shutdown_all,,,16.244,1.233,SIGTERM,0,3316864
process,rf_mcp_substitute,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316855
process,rf_mcp_substitute,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316855
process,rf_mcp_substitute,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316855
process,rf_mcp_substitute,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316855
process,rf_mcp_substitute,4,shutdown_all,,,13.653,1.197,SIGTERM,0,3316855
process,rf_mcp_substitute,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316863
process,rf_mcp_substitute,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316863
process,rf_mcp_substitute,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316863
process,rf_mcp_substitute,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316863
process,rf_mcp_substitute,4,shutdown_all,,,14.447,1.330,SIGTERM,0,3316863
process,rf_mcp_substitute,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316865
process,rf_mcp_substitute,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316865
process,rf_mcp_substitute,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316865
process,rf_mcp_substitute,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316865
process,rf_mcp_substitute,4,shutdown_all,,,21.160,1.213,SIGTERM,0,3316865
process,rf_mcp_substitute,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316993
process,rf_mcp_substitute,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316993
process,rf_mcp_substitute,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316993
process,rf_mcp_substitute,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316993
process,rf_mcp_substitute,5,shutdown_all,,,12.458,1.197,SIGTERM,0,3316993
process,rf_mcp_substitute,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316994
process,rf_mcp_substitute,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316994
process,rf_mcp_substitute,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316994
process,rf_mcp_substitute,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316994
process,rf_mcp_substitute,5,shutdown_all,,,12.937,1.182,SIGTERM,0,3316994
process,rf_mcp_substitute,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316995
process,rf_mcp_substitute,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316995
process,rf_mcp_substitute,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316995
process,rf_mcp_substitute,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316995
process,rf_mcp_substitute,5,shutdown_all,,,13.131,1.203,SIGTERM,0,3316995
process,rf_mcp_substitute,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3316996
process,rf_mcp_substitute,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3316996
process,rf_mcp_substitute,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3316996
process,rf_mcp_substitute,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3316996
process,rf_mcp_substitute,5,shutdown_all,,,14.028,1.200,SIGTERM,0,3316996
process,slow_server,1,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317098
process,slow_server,1,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317098
process,slow_server,1,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317098
process,slow_server,1,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317098
process,slow_server,1,shutdown_all,,,12.535,1.304,SIGTERM,0,3317098
process,slow_server,1,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317099
process,slow_server,1,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317099
process,slow_server,1,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317099
process,slow_server,1,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317099
process,slow_server,1,shutdown_all,,,12.822,1.191,SIGTERM,0,3317099
process,slow_server,1,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317101
process,slow_server,1,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317101
process,slow_server,1,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317101
process,slow_server,1,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317101
process,slow_server,1,shutdown_all,,,12.572,3.285,SIGTERM,0,3317101
process,slow_server,1,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317100
process,slow_server,1,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317100
process,slow_server,1,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317100
process,slow_server,1,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317100
process,slow_server,1,shutdown_all,,,13.178,1.183,SIGTERM,0,3317100
process,slow_server,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317204
process,slow_server,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317204
process,slow_server,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317204
process,slow_server,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317204
process,slow_server,2,shutdown_all,,,12.790,1.183,SIGTERM,0,3317204
process,slow_server,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317203
process,slow_server,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317203
process,slow_server,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317203
process,slow_server,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317203
process,slow_server,2,shutdown_all,,,12.481,1.163,SIGTERM,0,3317203
process,slow_server,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317206
process,slow_server,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317206
process,slow_server,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317206
process,slow_server,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317206
process,slow_server,2,shutdown_all,,,13.187,1.208,SIGTERM,0,3317206
process,slow_server,2,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317205
process,slow_server,2,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317205
process,slow_server,2,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317205
process,slow_server,2,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317205
process,slow_server,2,shutdown_all,,,13.034,1.204,SIGTERM,0,3317205
process,slow_server,3,acquire,s1-t1,s1,0.000,0.000,,0,3317320
process,slow_server,3,release_test,s1-t1,,6.579,1.232,SIGTERM,0,3317320
process,slow_server,3,acquire,s1-t1,s1,0.000,0.000,,0,3317329
process,slow_server,3,release_test,s1-t1,,9.100,3.549,SIGTERM,0,3317329
process,slow_server,3,acquire,s1-t1,s1,0.000,0.000,,0,3317321
process,slow_server,3,release_test,s1-t1,,6.603,4.245,SIGTERM,0,3317321
process,slow_server,3,acquire,s1-t1,s1,0.000,0.000,,0,3317322
process,slow_server,3,release_test,s1-t1,,5.840,4.572,SIGTERM,0,3317322
process,slow_server,3,acquire,s1-t1,s1,0.000,0.000,,0,3317324
process,slow_server,3,release_test,s1-t1,,3.886,3.424,SIGTERM,0,3317324
process,slow_server,3,acquire,s1-t1,s1,0.000,0.000,,0,3317325
process,slow_server,3,release_test,s1-t1,,11.484,7.825,SIGTERM,0,3317325
process,slow_server,3,acquire,s1-t1,s1,0.000,0.000,,0,3317330
process,slow_server,3,release_test,s1-t1,,17.723,9.218,SIGTERM,0,3317330
process,slow_server,3,acquire,s1-t1,s1,0.000,0.000,,0,3317323
process,slow_server,3,release_test,s1-t1,,6.905,1.223,SIGTERM,0,3317323
process,slow_server,3,acquire,s1-t1,s1,0.000,0.000,,0,3317369
process,slow_server,3,release_test,s1-t1,,9.113,1.222,SIGTERM,0,3317369
process,slow_server,3,acquire,s1-t1,s1,0.000,0.000,,0,3317373
process,slow_server,3,release_test,s1-t1,,6.452,3.862,SIGTERM,0,3317373
process,slow_server,3,acquire,s1-t1,s1,0.000,0.000,,0,3317370
process,slow_server,3,release_test,s1-t1,,6.970,1.246,SIGTERM,0,3317370
process,slow_server,3,acquire,s1-t1,s1,0.000,0.000,,0,3317372
process,slow_server,3,release_test,s1-t1,,6.735,1.179,SIGTERM,0,3317372
process,slow_server,3,acquire,s1-t1,s1,0.000,0.000,,0,3317368
process,slow_server,3,release_test,s1-t1,,7.746,1.311,SIGTERM,0,3317368
process,slow_server,3,acquire,s1-t1,s1,0.000,0.000,,0,3317371
process,slow_server,3,release_test,s1-t1,,9.795,1.262,SIGTERM,0,3317371
process,slow_server,3,acquire,s1-t1,s1,0.000,0.000,,0,3317375
process,slow_server,3,release_test,s1-t1,,3.840,1.228,SIGTERM,0,3317375
process,slow_server,3,acquire,s1-t1,s1,0.000,0.000,,0,3317374
process,slow_server,3,release_test,s1-t1,,3.161,1.218,SIGTERM,0,3317374
process,slow_server,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317400
process,slow_server,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317400
process,slow_server,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317400
process,slow_server,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317400
process,slow_server,3,shutdown_all,,,14.740,1.181,SIGTERM,0,3317400
process,slow_server,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317402
process,slow_server,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317402
process,slow_server,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317402
process,slow_server,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317402
process,slow_server,3,shutdown_all,,,20.358,1.208,SIGTERM,0,3317402
process,slow_server,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317401
process,slow_server,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317401
process,slow_server,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317401
process,slow_server,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317401
process,slow_server,3,shutdown_all,,,13.293,1.237,SIGTERM,0,3317401
process,slow_server,3,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317403
process,slow_server,3,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317403
process,slow_server,3,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317403
process,slow_server,3,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317403
process,slow_server,3,shutdown_all,,,12.676,1.228,SIGTERM,0,3317403
process,slow_server,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317500
process,slow_server,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317500
process,slow_server,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317500
process,slow_server,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317500
process,slow_server,4,shutdown_all,,,14.695,3.314,SIGTERM,0,3317500
process,slow_server,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317501
process,slow_server,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317501
process,slow_server,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317501
process,slow_server,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317501
process,slow_server,4,shutdown_all,,,14.462,1.178,SIGTERM,0,3317501
process,slow_server,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317502
process,slow_server,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317502
process,slow_server,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317502
process,slow_server,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317502
process,slow_server,4,shutdown_all,,,13.494,1.189,SIGTERM,0,3317502
process,slow_server,4,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317499
process,slow_server,4,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317499
process,slow_server,4,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317499
process,slow_server,4,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317499
process,slow_server,4,shutdown_all,,,13.992,1.180,SIGTERM,0,3317499
process,slow_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317600
process,slow_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317600
process,slow_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317600
process,slow_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317600
process,slow_server,5,shutdown_all,,,11.248,1.184,SIGTERM,0,3317600
process,slow_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317602
process,slow_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317602
process,slow_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317602
process,slow_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317602
process,slow_server,5,shutdown_all,,,13.458,1.206,SIGTERM,0,3317602
process,slow_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317601
process,slow_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317601
process,slow_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317601
process,slow_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317601
process,slow_server,5,shutdown_all,,,13.023,1.186,SIGTERM,0,3317601
process,slow_server,5,acquire,s1-s1-t1,s1-s1,0.000,0.000,,0,3317603
process,slow_server,5,acquire,s1-s1-t2,s1-s1,0.000,0.000,,0,3317603
process,slow_server,5,acquire,s1-s1-t3,s1-s1,0.000,0.000,,0,3317603
process,slow_server,5,acquire,s1-s1-t4,s1-s1,0.000,0.000,,0,3317603
process,slow_server,5,shutdown_all,,,15.496,1.191,SIGTERM,0,3317603
